
🇨🇳󠁧󠁢󠁥󠁮潇洒央视,#genre#
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226531/index.m3u8
漠河综合频道,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226535/index.m3u8
rRB-影院,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226552/index.m3u8
rRB-新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226558/index.m3u8
CETV-1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
CETV-2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8
CETV-4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8
黑龙江农业科教 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江少儿 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江影院 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江文体 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江新闻法治 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江都市 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
鹤岗新闻综合 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
佳木斯新闻综合 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8
山东教育卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8
北京纪实科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
卡酷少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影院,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江频道,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
优漫卡通,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8
哈哈炫动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
健康有约,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
精彩搏击,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8























广西卫视,http://180.141.28.176:4022/rtp/239.81.0.107:4056?Cf=cfss.cc
广西综艺,http://180.141.28.176:4022/rtp/239.81.0.214:4056?Cf=cfss.cc
广西影视,http://180.141.28.176:4022/rtp/239.81.0.250:4056?Cf=cfss.cc
广西新闻,http://180.141.28.176:4022/rtp/239.81.0.248:4056?Cf=cfss.cc

广西都市,http://180.141.28.176:4022/rtp/239.81.0.247:4056?Cf=cfss.cc
广西卫视,http://180.141.28.176:4022/rtp/239.81.0.2:4056?Cf=cfss.cc
广西综艺,http://180.141.28.176:4022/rtp/239.81.0.3:4056?Cf=cfss.cc
广西都市,http://180.141.28.176:4022/rtp/239.81.0.4:4056?Cf=cfss.cc
广西新闻,http://180.141.28.176:4022/rtp/239.81.0.5:4056?Cf=cfss.cc

广西影视,http://180.141.28.176:4022/rtp/239.81.0.7:4056?Cf=cfss.cc
广西国际,http://180.141.28.176:4022/rtp/239.81.0.8:4056?Cf=cfss.cc
南宁影视,http://180.141.28.176:4022/rtp/239.81.0.128:4056?Cf=cfss.cc
南宁新闻,http://180.141.28.176:4022/rtp/239.81.0.241:4056?Cf=cfss.cc
南宁新闻,http://180.141.28.176:4022/rtp/239.81.0.126:4056?Cf=cfss.cc
南宁公共,http://180.141.28.176:4022/rtp/239.81.0.129:4056?Cf=cfss.cc
南宁都市,http://180.141.28.176:4022/rtp/239.81.0.127:4056?Cf=cfss.cc
柳州新闻,http://180.141.28.176:4022/rtp/239.81.0.134:4056?Cf=cfss.cc
北海新闻,http://180.141.28.176:4022/rtp/239.81.0.136:4056?Cf=cfss.cc
玉林新闻,http://180.141.28.176:4022/rtp/239.81.0.138:4056?Cf=cfss.cc
贺州新闻,http://180.141.28.176:4022/rtp/239.81.0.137:4056?Cf=cfss.cc
桂林新闻,http://180.141.28.176:4022/rtp/239.81.0.135:4056?Cf=cfss.cc
爱上4K,http://180.141.28.176:4022/rtp/239.81.0.123:4056?Cf=cfss.cc
经典电影,http://180.141.28.176:4022/rtp/239.81.0.84:4056?Cf=cfss.cc
热播剧场,http://180.141.28.176:4022/rtp/239.81.0.85:4056?Cf=cfss.cc
都市剧场,http://180.141.28.176:4022/rtp/239.81.0.81:4056?Cf=cfss.cc
生活时尚,http://180.141.28.176:4022/rtp/239.81.0.75:4056?Cf=cfss.cc
魅力时尚,http://180.141.28.176:4022/rtp/239.81.0.83:4056?Cf=cfss.cc

法治天地,http://180.141.28.176:4022/rtp/239.81.0.79:4056?Cf=cfss.cc
金色频道,http://180.141.28.176:4022/rtp/239.81.0.80:4056?Cf=cfss.cc


广西IPTV7,http://180.141.28.176:4022/rtp/239.81.0.253:4056?Cf=cfss.cc
广西IPTV8,http://180.141.28.176:4022/rtp/239.81.0.208:4056?Cf=cfss.cc

广西IPTV影院,http://180.141.28.176:4022/rtp/239.81.0.100:4056?Cf=cfss.cc
广西IPTV12,http://180.141.28.176:4022/rtp/239.81.0.124:4056?Cf=cfss.cc

IPTV自然传奇,http://180.141.28.176:4022/rtp/239.81.0.18:4056?Cf=cfss.cc
IPTV法治,http://180.141.28.176:4022/rtp/239.81.0.20:4056?Cf=cfss.cc
IPTV相声小品,http://180.141.28.176:4022/rtp/239.81.0.17:4056?Cf=cfss.cc
IPTV谍战剧场,http://180.141.28.176:4022/rtp/239.81.0.15:4056?Cf=cfss.cc
IPTV3＋综艺,http://180.141.28.176:4022/rtp/239.81.0.66:4056?Cf=cfss.cc
IPTV5＋体育,http://180.141.28.176:4022/rtp/239.81.0.12:4056?Cf=cfss.cc
IPTV6＋电影,http://180.141.28.176:4022/rtp/239.81.0.65:4056?Cf=cfss.cc
IPTV8＋电视剧,http://180.141.28.176:4022/rtp/239.81.0.67:4056?Cf=cfss.cc
北京卫视,http://180.141.28.176:4022/rtp/239.81.0.109:4056?Cf=cfss.cc
北京卫视,http://180.141.28.176:4022/rtp/239.81.0.30:4056?Cf=cfss.cc
天津卫视,http://180.141.28.176:4022/rtp/239.81.0.113:4056?Cf=cfss.cc
天津卫视,http://180.141.28.176:4022/rtp/239.81.0.50:4056?Cf=cfss.cc
东方卫视,http://180.141.28.176:4022/rtp/239.81.0.111:4056?Cf=cfss.cc
东方卫视,http://180.141.28.176:4022/rtp/239.81.0.29:4056?Cf=cfss.cc
东方财经,http://180.141.28.176:4022/rtp/239.81.0.76:4056?Cf=cfss.cc
重庆卫视,http://180.141.28.176:4022/rtp/239.81.0.47:4056?Cf=cfss.cc
浙江卫视,http://180.141.28.176:4022/rtp/239.81.0.108:4056?Cf=cfss.cc
浙江卫视,http://180.141.28.176:4022/rtp/239.81.0.31:4056?Cf=cfss.cc
安徽卫视,http://180.141.28.176:4022/rtp/239.81.0.211:4056?Cf=cfss.cc
安徽卫视,http://180.141.28.176:4022/rtp/239.81.0.37:4056?Cf=cfss.cc
江苏卫视,http://180.141.28.176:4022/rtp/239.81.0.106:4056?Cf=cfss.cc
江苏卫视,http://180.141.28.176:4022/rtp/239.81.0.34:4056?Cf=cfss.cc
山东卫视,http://180.141.28.176:4022/rtp/239.81.0.114:4056?Cf=cfss.cc
山东卫视,http://180.141.28.176:4022/rtp/239.81.0.39:4056?Cf=cfss.cc
山东教育卫视,http://180.141.28.176:4022/rtp/239.81.0.93:4056?Cf=cfss.cc
辽宁卫视,http://180.141.28.176:4022/rtp/239.81.0.210:4056?Cf=cfss.cc
辽宁卫视,http://180.141.28.176:4022/rtp/239.81.0.35:4056?Cf=cfss.cc
吉林卫视,http://180.141.28.176:4022/rtp/239.81.0.58:4056?Cf=cfss.cc
黑龙江卫视,http://180.141.28.176:4022/rtp/239.81.0.105:4056?Cf=cfss.cc
黑龙江卫视,http://180.141.28.176:4022/rtp/239.81.0.33:4056?Cf=cfss.cc
内蒙古卫视,http://180.141.28.176:4022/rtp/239.81.0.54:4056?Cf=cfss.cc
宁夏卫视,http://180.141.28.176:4022/rtp/239.81.0.60:4056?Cf=cfss.cc
甘肃卫视,http://180.141.28.176:4022/rtp/239.81.0.207:4056?Cf=cfss.cc
青海卫视,http://180.141.28.176:4022/rtp/239.81.0.53:4056?Cf=cfss.cc
新疆卫视,http://180.141.28.176:4022/rtp/239.81.0.46:4056?Cf=cfss.cc
兵团卫视,http://180.141.28.176:4022/rtp/239.81.0.213:4056?Cf=cfss.cc
西藏卫视,http://180.141.28.176:4022/rtp/239.81.0.55:4056?Cf=cfss.cc
云南卫视,http://180.141.28.176:4022/rtp/239.81.0.45:4056?Cf=cfss.cc
四川卫视,http://180.141.28.176:4022/rtp/239.81.0.130:4056?Cf=cfss.cc
四川卫视,http://180.141.28.176:4022/rtp/239.81.0.43:4056?Cf=cfss.cc
贵州卫视,http://180.141.28.176:4022/rtp/239.81.0.95:4056?Cf=cfss.cc
贵州卫视,http://180.141.28.176:4022/rtp/239.81.0.56:4056?Cf=cfss.cc
海南卫视,http://180.141.28.176:4022/rtp/239.81.0.48:4056?Cf=cfss.cc
三沙卫视,http://180.141.28.176:4022/rtp/239.81.0.242:4056?Cf=cfss.cc
广东卫视,http://180.141.28.176:4022/rtp/239.81.0.104:4056?Cf=cfss.cc
广东卫视,http://180.141.28.176:4022/rtp/239.81.0.36:4056?Cf=cfss.cc
南方卫视,http://180.141.28.176:4022/rtp/239.81.0.32:4056?Cf=cfss.cc
深圳卫视,http://180.141.28.176:4022/rtp/239.81.0.103:4056?Cf=cfss.cc
深圳卫视,http://180.141.28.176:4022/rtp/239.81.0.57:4056?Cf=cfss.cc
湖南卫视,http://180.141.28.176:4022/rtp/239.81.0.110:4056?Cf=cfss.cc
湖南卫视,http://180.141.28.176:4022/rtp/239.81.0.40:4056?Cf=cfss.cc
湖北卫视,http://180.141.28.176:4022/rtp/239.81.0.112:4056?Cf=cfss.cc
湖北卫视,http://180.141.28.176:4022/rtp/239.81.0.41:4056?Cf=cfss.cc
陕西卫视,http://180.141.28.176:4022/rtp/239.81.0.89:4056?Cf=cfss.cc
山西卫视,http://180.141.28.176:4022/rtp/239.81.0.49:4056?Cf=cfss.cc
河南卫视,http://180.141.28.176:4022/rtp/239.81.0.44:4056?Cf=cfss.cc
河北卫视,http://180.141.28.176:4022/rtp/239.81.0.94:4056?Cf=cfss.cc
河北卫视,http://180.141.28.176:4022/rtp/239.81.0.51:4056?Cf=cfss.cc
江西卫视,http://180.141.28.176:4022/rtp/239.81.0.204:4056?Cf=cfss.cc
江西卫视,http://180.141.28.176:4022/rtp/239.81.0.38:4056?Cf=cfss.cc
东南卫视,http://180.141.28.176:4022/rtp/239.81.0.215:4056?Cf=cfss.cc
东南卫视,http://180.141.28.176:4022/rtp/239.81.0.59:4056?Cf=cfss.cc
厦门卫视,http://180.141.28.176:4022/rtp/239.81.0.212:4056?Cf=cfss.cc
嘉佳卡通,http://180.141.28.176:4022/rtp/239.81.0.64:4056?Cf=cfss.cc
卡酷动画,http://180.141.28.176:4022/rtp/239.81.0.62:4056?Cf=cfss.cc
金鹰卡通,http://180.141.28.176:4022/rtp/239.81.0.61:4056?Cf=cfss.cc
新动漫,http://180.141.28.176:4022/rtp/239.81.0.235:4056?Cf=cfss.cc
少儿动画,http://180.141.28.176:4022/rtp/239.81.0.82:4056?Cf=cfss.cc
动漫秀场,http://180.141.28.176:4022/rtp/239.81.0.68:4056?Cf=cfss.cc
IPTV足球,http://180.141.28.176:4022/rtp/239.81.0.97:4056?Cf=cfss.cc
先锋乒羽,http://180.141.28.176:4022/rtp/239.81.0.236:4056?Cf=cfss.cc


湖南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
浙江卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
江苏卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
东方卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
广东卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广西卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
北京卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
东南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
四川卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
天津卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
安徽卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
山东卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
江西卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
河北卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
海南卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
湖北卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
贵州卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
辽宁卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
重庆卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
黑龙江视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
凤凰香港,http://113.64.145.91:8081/hls/38/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
重庆卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
广东卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
北京卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
湖南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
东方卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
四川卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
天津卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
安徽卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
山东卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
广西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8
江苏卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
江西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
河北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
浙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
海南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
湖北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
山西卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000318/index.m3u8?IAS
东南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
贵州卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
辽宁卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
黑龙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
内蒙古卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000319/index.m3u8?IAS
宁夏卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000309/index.m3u8?IAS
陕西卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000313/index.m3u8?IAS
甘肃卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
云南卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000305/index.m3u8?IAS
三沙卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?IAS
青海卫视,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
新疆卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
西藏卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000317/index.m3u8?IAS
兵团卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
延边卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
大湾区卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226442/index.m3u8
安多卫视,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
厦门卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?IAS
康巴卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
湖南卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221226000/index.m3u8
江苏卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225938/index.m3u8
江苏卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
东方卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
东方卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225942/index.m3u8
安徽卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
安徽卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225925/index.m3u8
北京卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225931/index.m3u8
北京卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
东南卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221226038/index.m3u8
东南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
东南卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225950/index.m3u8
贵州卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221226030/index.m3u8
贵州卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225974/index.m3u8
贵州卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
海南卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225978/index.m3u8
河北卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225961/index.m3u8
河北卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225991/index.m3u8
河南卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221226023/index.m3u8
河南卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225988/index.m3u8
河南卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
湖北卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225975/index.m3u8
湖北卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221226015/index.m3u8
江苏卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225929/index.m3u8
江西卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225935/index.m3u8
江西卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
山东卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225952/index.m3u8
山东卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
甘肃卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
陕西卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225989/index.m3u8
西安新闻,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225993/index.m3u8
山西卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221226009/index.m3u8
四川卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225970/index.m3u8
四川卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
天津卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225972/index.m3u8
天津卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
浙江卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
浙江卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225959/index.m3u8
